chunk_id,source_file,page,category,content
SP-0169,ACRAppropriatenessCriteria.pdf,26,clinical_guidelines,"TCH, please refer to the discussion in Variant 1 [56].
Variant 7: Headache with one or more of the following ""red flags”: increasing frequency or 
severity, fever or neurologic deficit, history of cancer or immunocompromise, older age 
(>50 years) of onset, or posttraumatic onset. Initial imaging.  
F. CTV head with IV contrast
There is no relevant literature to support the use of CTV head with IV contrast in the initial imaging 
evaluation of headache with one or more of the listed ""red flags.” Following initial evaluation with 
a noncontrast head CT, head CTV can be useful when there are clinical or imaging findings 
suspicious for CVT. For example, a history of cancer may indicate a hypercoagulable state, which 
would present an increased risk for CVT [55,57]."
SP-0170,ACRAppropriatenessCriteria.pdf,27,clinical_guidelines,"Variant 7: Headache with one or more of the following ""red flags”: increasing frequency or 
severity, fever or neurologic deficit, history of cancer or immunocompromise, older age 
(>50 years) of onset, or posttraumatic onset. Initial imaging.  
G. MRA head with IV contrast
There is no relevant literature to support the use of MRA head with IV contrast in the initial 
imaging evaluation of headache with one or more of the listed ""red flags.” For patients presenting 
with TCH, please refer to the discussion in Variant 1 [56].
Variant 7: Headache with one or more of the following ""red flags”: increasing frequency or 
severity, fever or neurologic deficit, history of cancer or immunocompromise, older age 
(>50 years) of onset, or posttraumatic onset. Initial imaging."
SP-0171,ACRAppropriatenessCriteria.pdf,27,clinical_guidelines,"(>50 years) of onset, or posttraumatic onset. Initial imaging.  
H. MRA head without and with IV contrast
There is no relevant literature to support the use of MRA head without and with IV contrast in the 
initial imaging evaluation of headache with one or more of the listed ""red flags.”
Variant 7: Headache with one or more of the following ""red flags”: increasing frequency or 
severity, fever or neurologic deficit, history of cancer or immunocompromise, older age 
(>50 years) of onset, or posttraumatic onset. Initial imaging.  
I. MRA head without IV contrast
There is no relevant literature to support the use of MRA head without IV contrast in the initial 
imaging evaluation of headache with one or more of the listed ""red flags.”"
SP-0172,ACRAppropriatenessCriteria.pdf,27,clinical_guidelines,"imaging evaluation of headache with one or more of the listed ""red flags.”
Variant 7: Headache with one or more of the following ""red flags”: increasing frequency or 
severity, fever or neurologic deficit, history of cancer or immunocompromise, older age 
(>50 years) of onset, or posttraumatic onset. Initial imaging.  
J. MRI head with IV contrast
There is no relevant literature to support the use of MRI head with IV contrast in the initial imaging 
evaluation of headache with one or more of the listed ""red flags”; in most situations, both 
precontrast and postcontrast imaging will be performed when contrast is administered (""without 
and with IV contrast”).
Variant 7: Headache with one or more of the following ""red flags”: increasing frequency or"
SP-0173,ACRAppropriatenessCriteria.pdf,27,clinical_guidelines,"and with IV contrast”).
Variant 7: Headache with one or more of the following ""red flags”: increasing frequency or 
severity, fever or neurologic deficit, history of cancer or immunocompromise, older age 
(>50 years) of onset, or posttraumatic onset. Initial imaging.  
K. MRI head without and with IV contrast
MRI head without and with IV contrast can be useful in the initial imaging evaluation of headache 
with one or more of the listed ""red flags,” which are associated with a higher likelihood of 
intracranial neuropathology. The literature examining the usefulness of ""red flags” as indicators to 
proceed to neuroimaging considers both CT and MRI as appropriate initial options. No specific 
data are currently available to favor one imaging modality over another at this time, especially"
SP-0174,ACRAppropriatenessCriteria.pdf,27,clinical_guidelines,"data are currently available to favor one imaging modality over another at this time, especially 
given the wide range of potential etiologies. Given the higher soft tissue resolution of MRI when 
compared with CT, MRI may be the preferred initial imaging modality, especially outside of the 
acute setting. Much of the literature includes both CT and MRI as the initial imaging modalities 
considered [37,53,55,58]. In patients with headaches and one or more of the listed ""red flags,” the 
addition of IV contrast can be useful in the diagnosis of neoplastic or inflammatory diseases, in 
which there is breakdown of the blood-brain barrier [59].
Variant 7: Headache with one or more of the following ""red flags”: increasing frequency or"
SP-0175,ACRAppropriatenessCriteria.pdf,27,clinical_guidelines,"which there is breakdown of the blood-brain barrier [59].
Variant 7: Headache with one or more of the following ""red flags”: increasing frequency or 
severity, fever or neurologic deficit, history of cancer or immunocompromise, older age"
SP-0176,ACRAppropriatenessCriteria.pdf,28,clinical_guidelines,"(>50 years) of onset, or posttraumatic onset. Initial imaging.  
L. MRI head without IV contrast
MRI head without IV contrast can be useful in the initial imaging evaluation of headache with one 
or more of the listed ""red flags,” which are associated with a higher likelihood of intracranial 
neuropathology. The literature examining the usefulness of ""red flags” as indicators to proceed to 
neuroimaging considers both CT and MRI as appropriate initial options. No specific data are 
currently available to favor one imaging modality over another at this time, especially given the 
wide range of potential etiologies. Given the higher soft tissue resolution of MRI when compared 
with CT, MRI may be the preferred initial imaging modality, especially outside of the acute setting."
SP-0177,ACRAppropriatenessCriteria.pdf,28,clinical_guidelines,"with CT, MRI may be the preferred initial imaging modality, especially outside of the acute setting. 
Much of the literature includes both CT and MRI as the initial imaging modalities considered 
[37,53,55,58].
Variant 7: Headache with one or more of the following ""red flags”: increasing frequency or 
severity, fever or neurologic deficit, history of cancer or immunocompromise, older age 
(>50 years) of onset, or posttraumatic onset. Initial imaging.  
M. MRV head with IV contrast
There is no relevant literature to support the use of MRV head with IV contrast in the initial 
imaging evaluation of headache with one or more of the listed ""red flags.” Following initial 
evaluation with a brain MRI, brain MRV can be useful when there are clinical or imaging findings"
SP-0178,ACRAppropriatenessCriteria.pdf,28,clinical_guidelines,"evaluation with a brain MRI, brain MRV can be useful when there are clinical or imaging findings 
suspicious for CVT. For example, a history of cancer may indicate a hypercoagulable state, which 
would present an increased risk for CVT [55,57].
Variant 7: Headache with one or more of the following ""red flags”: increasing frequency or 
severity, fever or neurologic deficit, history of cancer or immunocompromise, older age 
(>50 years) of onset, or posttraumatic onset. Initial imaging.  
N. MRV head without and with IV contrast
There is no relevant literature to support the use of MRV head without and with IV contrast in the 
initial imaging evaluation of headache with one or more of the listed ""red flags.” Following initial"
